327.400193	2.254900
327.400506	2.208140
327.400819	2.133944
327.401132	2.037826
327.401445	1.926218
327.401758	1.804813
327.402071	1.676465
327.402384	1.541827
327.402697	1.400180
327.403009	1.247930
327.403322	1.081923
327.403635	0.898841
327.403948	0.696091
327.404261	0.472708
327.404574	0.229058
327.404887	-0.030488
327.405200	-0.299904
327.405513	-0.572363
327.405826	-0.838928
327.406138	-1.090895
327.406451	-1.320627
327.406764	-1.523887
327.407077	-1.698238
327.407390	-1.842043
327.407703	-1.956601
327.408016	-2.045052
327.408329	-2.110531
327.408642	-2.155035
327.408955	-2.180213
327.409267	-2.186461
327.409580	-2.172044
327.409893	-2.133910
327.410206	-2.069486
327.410519	-1.976776
327.410832	-1.854364
327.411145	-1.703106
327.411458	-1.526856
327.411771	-1.331752
327.412084	-1.126134
327.412396	-0.919382
327.412709	-0.721614
327.413022	-0.544368
327.413335	-0.397029
327.413648	-0.286383
327.413961	-0.216718
327.414274	-0.188540
327.414587	-0.199306
327.414900	-0.242314
327.415213	-0.307055
327.415525	-0.380990
327.415838	-0.451522
327.416151	-0.505455
327.416464	-0.531335
327.416777	-0.522614
327.417090	-0.475493
327.417403	-0.391791
327.417716	-0.278548
327.418029	-0.145944
327.418342	-0.008658
327.418655	0.117018
327.418967	0.214524
327.419280	0.269699
327.419593	0.272393
327.419906	0.217413
327.420219	0.105863
327.420532	-0.056250
327.420845	-0.256476
327.421158	-0.477535
327.421471	-0.700815
327.421784	-0.907673
327.422096	-1.080254
327.422409	-1.204178
327.422722	-1.270770
327.423035	-1.275929
327.423348	-1.222753
327.423661	-1.119533
327.423974	-0.977595
327.424287	-0.811898
327.424600	-0.638056
327.424913	-0.470476
327.425225	-0.322132
327.425538	-0.201870
327.425851	-0.114783
327.426164	-0.063008
327.426477	-0.044795
327.426790	-0.055231
327.427103	-0.087595
327.427416	-0.135010
327.427729	-0.189582
327.428042	-0.242723
327.428354	-0.286892
327.428667	-0.316761
327.428980	-0.328228
327.429293	-0.318505
327.429606	-0.284934
327.429919	-0.225187
327.430232	-0.138686
327.430545	-0.025124
327.430858	0.115039
327.431171	0.279484
327.431483	0.465332
327.431796	0.668005
327.432109	0.879467
327.432422	1.092082
327.432735	1.297179
327.433048	1.483875
327.433361	1.641671
327.433674	1.760331
327.433987	1.831860
327.434300	1.851083
327.434613	1.815803
327.434925	1.727203
327.435238	1.590020
327.435551	1.412753
327.435864	1.206893
327.436177	0.986449
327.436490	0.766224
327.436803	0.560596
327.437116	0.383314
327.437429	0.246082
327.437742	0.156736
327.438054	0.118745
327.438367	0.131428
327.438680	0.190167
327.438993	0.287165
327.439306	0.412577
327.439619	0.553934
327.439932	0.697323
327.440245	0.830663
327.440558	0.942879
327.440871	1.023835
327.441183	1.067589
327.441496	1.071149
327.441809	1.033793
327.442122	0.959614
327.442435	0.854757
327.442748	0.727330
327.443061	0.588276
327.443374	0.447935
327.443687	0.314966
327.444000	0.197035
327.444312	0.100718
327.444625	0.029516
327.444938	-0.015453
327.445251	-0.035130
327.445564	-0.032971
327.445877	-0.013123
327.446190	0.020732
327.446503	0.064610
327.446816	0.115400
327.447129	0.172113
327.447441	0.234797
327.447754	0.304995
327.448067	0.384620
327.448380	0.476523
327.448693	0.583013
327.449006	0.704914
327.449319	0.841308
327.449632	0.988987
327.449945	1.142243
327.450258	1.292569
327.450570	1.431080
327.450883	1.547929
327.451196	1.634280
327.451509	1.683840
327.451822	1.692232
327.452135	1.659424
327.452448	1.589063
327.452761	1.487098
327.453074	1.362060
327.453387	1.223991
327.453700	1.082064
327.454012	0.944842
327.454325	0.819531
327.454638	0.710405
327.454951	0.620333
327.455264	0.549095
327.455577	0.494855
327.455890	0.455189
327.456203	0.426948
327.456516	0.407464
327.456829	0.394388
327.457141	0.385250
327.457454	0.379625
327.457767	0.378950
327.458080	0.384223
327.458393	0.396272
327.458706	0.416840
327.459019	0.447949
327.459332	0.490793
327.459645	0.546593
327.459958	0.614596
327.460270	0.692269
327.460583	0.776264
327.460896	0.862574
327.461209	0.946043
327.461522	1.020885
327.461835	1.081156
327.462148	1.121019
327.462461	1.135977
327.462774	1.122529
327.463087	1.079213
327.463399	1.007137
327.463712	0.908445
327.464025	0.788009
327.464338	0.652438
327.464651	0.509161
327.464964	0.366904
327.465277	0.234493
327.465590	0.121482
327.465903	0.036006
327.466216	-0.015482
327.466528	-0.027352
327.466841	0.004019
327.467154	0.079558
327.467467	0.197578
327.467780	0.354337
327.468093	0.542804
327.468406	0.753019
327.468719	0.974213
327.469032	1.194489
327.469345	1.400907
327.469657	1.580409
327.469970	1.720902
327.470283	1.811162
327.470596	1.841913
327.470909	1.806740
327.471222	1.701914
327.471535	1.527345
327.471848	1.286757
327.472161	0.987475
327.472474	0.641335
327.472787	0.261635
327.473099	-0.137437
327.473412	-0.539428
327.473725	-0.927548
327.474038	-1.287068
327.474351	-1.605443
327.474664	-1.871833
327.474977	-2.080269
327.475290	-2.228063
327.475603	-2.315601
327.475916	-2.346516
327.476228	-2.326428
327.476541	-2.263190
327.476854	-2.165268
327.477167	-2.041066
327.477480	-1.898442
327.477793	-1.743630
327.478106	-1.582629
327.478419	-1.419987
327.478732	-1.258733
327.479045	-1.101488
327.479357	-0.949694
327.479670	-0.804513
327.479983	-0.665963
327.480296	-0.534552
327.480609	-0.410124
327.480922	-0.292218
327.481235	-0.180937
327.481548	-0.075284
327.481861	0.024422
327.482174	0.117089
327.482486	0.201623
327.482799	0.277115
327.483112	0.342027
327.483425	0.395525
327.483738	0.437800
327.484051	0.469130
327.484364	0.491867
327.484677	0.509425
327.484990	0.525327
327.485303	0.544252
327.485615	0.570801
327.485928	0.609610
327.486241	0.665434
327.486554	0.739963
327.486867	0.834154
327.487180	0.948183
327.487493	1.078126
327.487806	1.218348
327.488119	1.362664
327.488432	1.502971
327.488745	1.630053
327.489057	1.735806
327.489370	1.815013
327.489683	1.864007
327.489996	1.880135
327.490309	1.864133
327.490622	1.817823
327.490935	1.743935
327.491248	1.647240
327.491561	1.531839
327.491874	1.401568
327.492186	1.260674
327.492499	1.111782
327.492812	0.958133
327.493125	0.804618
327.493438	0.655580
327.493751	0.516254
327.494064	0.391756
327.494377	0.287411
327.494690	0.206999
327.495003	0.152688
327.495315	0.125463
327.495628	0.123537
327.495941	0.143746
327.496254	0.180911
327.496567	0.227585
327.496880	0.275416
327.497193	0.317662
327.497506	0.347587
327.497819	0.359390
327.498132	0.349014
327.498444	0.314873
327.498757	0.257476
327.499070	0.179444
327.499383	0.085258
327.499696	-0.018697
327.500009	-0.125419
327.500322	-0.227923
327.500635	-0.318186
327.500948	-0.390558
327.501261	-0.441599
327.501573	-0.467981
327.501886	-0.468904
327.502199	-0.446054
327.502512	-0.401687
327.502825	-0.339837
327.503138	-0.265173
327.503451	-0.183052
327.503764	-0.097816
327.504077	-0.011674
327.504390	0.072912
327.504702	0.155126
327.505015	0.236955
327.505328	0.319000
327.505641	0.403216
327.505954	0.494216
327.506267	0.594877
327.506580	0.707453
327.506893	0.832485
327.507206	0.968489
327.507519	1.113520
327.507832	1.262562
327.508144	1.409128
327.508457	1.546107
327.508770	1.665633
327.509083	1.761104
327.509396	1.826625
327.509709	1.857973
327.510022	1.854661
327.510335	1.818834
327.510648	1.755147
327.510961	1.670454
327.511273	1.572577
327.511586	1.470256
327.511899	1.371610
327.512212	1.284113
327.512525	1.211992
327.512838	1.157753
327.513151	1.123111
327.513464	1.106407
327.513777	1.104460
327.514090	1.113161
327.514402	1.128324
327.514715	1.145654
327.515028	1.160551
327.515341	1.169834
327.515654	1.170699
327.515967	1.161476
327.516280	1.141867
327.516593	1.112240
327.516906	1.073769
327.517219	1.028211
327.517531	0.977552
327.517844	0.923163
327.518157	0.866786
327.518470	0.809214
327.518783	0.749917
327.519096	0.688470
327.519409	0.624003
327.519722	0.554941
327.520035	0.479500
327.520348	0.396846
327.520660	0.307499
327.520973	0.212868
327.521286	0.114386
327.521599	0.012518
327.521912	-0.091039
327.522225	-0.194924
327.522538	-0.298910
327.522851	-0.402526
327.523164	-0.505519
327.523477	-0.606768
327.523789	-0.703597
327.524102	-0.794430
327.524415	-0.875763
327.524728	-0.942010
327.525041	-0.988262
327.525354	-1.009605
327.525667	-1.001817
327.525980	-0.960785
327.526293	-0.885300
327.526606	-0.775692
327.526919	-0.633640
327.527231	-0.462953
327.527544	-0.268131
327.527857	-0.056339
327.528170	0.165675
327.528483	0.391295
327.528796	0.613624
327.529109	0.826474
327.529422	1.023695
327.529735	1.200686
327.530048	1.354076
327.530360	1.481673
327.530673	1.581427
327.530986	1.652920
327.531299	1.696977
327.531612	1.713742
327.531925	1.704970
327.532238	1.673287
327.532551	1.622946
327.532864	1.559228
327.533177	1.485823
327.533489	1.407965
327.533802	1.330326
327.534115	1.255471
327.534428	1.185446
327.534741	1.119854
327.535054	1.056256
327.535367	0.991023
327.535680	0.919694
327.535993	0.835963
327.536306	0.733985
327.536618	0.609770
327.536931	0.460640
327.537244	0.286415
327.537557	0.089855
327.537870	-0.124283
327.538183	-0.347819
327.538496	-0.570527
327.538809	-0.783799
327.539122	-0.977862
327.539435	-1.143310
327.539747	-1.274123
327.540060	-1.368319
327.540373	-1.425262
327.540686	-1.447590
327.540999	-1.442318
327.541312	-1.416844
327.541625	-1.378952
327.541938	-1.335878
327.542251	-1.294956
327.542564	-1.262032
